Credit Score,Geography,Gender,Age,Customer Since,Current Account,Num of products,UPI Enabled,Estimated Yearly Income,Closed
617,Bengaluru,Female,64,7,926991.7497,2,1,319247,0
471,Delhi,Female,51,2,1968653.835,2,1,543591,1
580,Mumbai,Male,24,6,2001063.1,2,1,333144,0
692,Bengaluru,Male,41,8,0,4,1,276039,0
522,Delhi,Male,41,5,0,4,1,268336,0
603,Bengaluru,Female,44,8,0,4,1,39397,0
437,Mumbai,Female,89,7,1257180.135,4,1,358001,0
533,Bengaluru,Male,42,6,1394299.389,4,1,28799,0
418,Mumbai,Female,51,1,1136192.972,2,0,545979,1
656,Mumbai,Female,34,8,1843423.185,2,1,522771,0
573,Bengaluru,Female,57,4,0,4,1,398205,0
583,Mumbai,Male,32,2,3079737.717,4,0,179363,0
482,Mumbai,Female,36,2,2158932.852,2,1,101759,0
378,Bengaluru,Female,56,5,2253107.223,2,1,501239,0
623,Delhi,Female,48,5,1192966.47,4,1,170973,0
544,Delhi,Male,24,6,2475749.3,2,0,291676,1
607,Bengaluru,Male,38,4,0,2,0,178546,0
568,Bengaluru,Male,56,0,0,4,1,345116,0
570,Bengaluru,Female,44,8,701782.0712,2,1,276588,0
526,Bengaluru,Female,32,4,1174339.656,2,1,34953,0
444,Delhi,Male,36,6,2464085.233,2,1,412217,0
444,Bengaluru,Female,57,7,1296899.156,2,0,185844,1
525,Mumbai,Male,77,7,1555439.604,4,0,252,1
442,Bengaluru,Female,39,4,1823204.109,2,0,170937,0
522,Bengaluru,Male,67,0,1591525.929,4,0,438678,0
445,Bengaluru,Male,35,2,0,4,1,361667,0
518,Mumbai,Female,62,4,1633589.195,2,0,47463,1
361,Mumbai,Female,77,4,1379513.531,2,1,199588,1
692,Bengaluru,Female,51,6,0,4,1,476324,0
519,Bengaluru,Female,74,5,0,2,1,92269,1
413,Bengaluru,Female,41,4,954114.5172,2,0,383946,0
536,Delhi,Female,79,2,0,2,1,486268,1
505,Delhi,Female,62,3,2276438.254,2,0,359052,0
609,Delhi,Male,51,1,1597769.007,2,1,458045,0
536,Delhi,Female,110,2,2071598.277,2,0,136934,0
454,Bengaluru,Female,44,7,1412932.745,2,1,418846,0
497,Delhi,Female,65,6,0,2,0,201612,1
516,Delhi,Male,41,1,0,2,1,394429,0
574,Mumbai,Male,69,3,1625924.522,5,1,263062,1
478,Delhi,Male,39,3,950303.4785,2,1,343997,0
391,Mumbai,Female,53,8,1688646.528,2,1,14995,1
592,Mumbai,Female,47,1,1097630.479,4,1,196900,1
609,Bengaluru,Male,38,7,0,4,1,146812,0
439,Delhi,Female,41,5,0,5,1,325931,0
549,Bengaluru,Female,69,5,0,2,1,302133,1
543,Delhi,Male,47,1,1980212.539,2,1,52504,0
539,Mumbai,Female,32,4,1450199.628,4,1,409847,0
550,Bengaluru,Male,47,2,2003110.808,2,1,260781,1
436,Mumbai,Female,23,5,1087139.048,4,1,330594,0
420,Bengaluru,Male,51,2,1409240.92,4,1,381842,0
610,Delhi,Male,44,6,1162557.459,4,0,492851,0
520,Bengaluru,Female,28,7,0,4,1,526727,0
692,Bengaluru,Female,31,5,0,4,1,29242,0
424,Mumbai,Female,65,4,1470027.92,5,0,147385,1
545,Delhi,Male,19,4,0,4,1,328121,0
552,Mumbai,Male,53,2,1174252.277,4,0,85990,0
423,Mumbai,Male,54,1,1579021.203,2,1,112450,1
445,Bengaluru,Female,82,8,1657045.286,4,1,233306,0
491,Bengaluru,Female,53,8,0,2,1,378997,0
550,Delhi,Female,41,1,942048.7291,2,1,311822,0
572,Delhi,Female,75,4,1095779.634,2,0,233294,0
494,Mumbai,Female,57,4,2021150.172,2,1,217682,0
527,Bengaluru,Male,53,2,0,4,1,160698,0
497,Bengaluru,Female,39,8,0,2,1,64656,1
458,Delhi,Female,27,6,0,4,0,16822,0
595,Bengaluru,Female,34,1,1737992.092,2,1,508150,0
482,Bengaluru,Female,69,7,0,2,1,78737,1
474,Bengaluru,Male,50,6,0,4,1,394644,0
586,Bengaluru,Male,51,5,1829099.558,4,1,472781,0
579,Mumbai,Female,44,6,1742348.028,4,1,161968,0
564,Bengaluru,Female,51,5,1674293.451,2,1,99574,0
509,Mumbai,Female,28,4,1446894.78,4,0,73722,0
577,Delhi,Male,42,7,0,5,1,196552,0
457,Mumbai,Male,54,2,2367575.511,4,0,317052,0
531,Bengaluru,Female,44,5,0,4,1,399195,0
483,Mumbai,Male,35,8,1765052.87,4,1,147763,1
655,Bengaluru,Female,56,5,1495089.064,5,1,445616,1
340,Bengaluru,Male,56,8,0,2,1,221967,1
499,Mumbai,Female,44,8,1632250.197,4,0,43454,0
542,Mumbai,Male,41,3,1680350.697,4,0,382030,0
692,Bengaluru,Female,39,2,0,4,1,156148,0
646,Delhi,Male,42,8,0,4,1,186334,0
490,Bengaluru,Female,38,4,0,4,1,212104,0
597,Delhi,Male,42,0,2090876.341,2,1,134227,0
589,Delhi,Male,48,4,1916809.253,5,0,508353,1
357,Delhi,Male,69,2,0,2,0,525400,1
630,Bengaluru,Male,39,3,1551264.297,2,1,66854,0
414,Bengaluru,Female,70,7,1735872.171,4,1,466760,0
543,Delhi,Female,45,6,2357906.99,2,1,112835,0
524,Bengaluru,Female,59,7,0,4,0,123199,1
480,Bengaluru,Female,41,1,0,4,1,133915,0
629,Mumbai,Female,51,7,928975.146,4,1,98384,0
512,Mumbai,Female,47,2,1555067.507,4,1,177678,1
448,Mumbai,Female,41,2,1427193.568,4,1,479258,0
545,Bengaluru,Male,50,1,1461245.808,4,0,80782,0
558,Bengaluru,Male,57,4,1418266.817,2,1,340209,0
506,Bengaluru,Male,32,4,1330249.523,2,0,539460,0
459,Delhi,Female,34,4,1551982.675,2,1,55981,1
497,Bengaluru,Male,61,2,1034629.385,5,0,442306,1
567,Delhi,Male,42,6,2367236.576,2,1,97129,0
566,Bengaluru,Female,41,4,2248301.516,2,1,276562,0
463,Bengaluru,Male,51,6,0,4,1,212895,0
558,Delhi,Male,41,4,0,4,1,419138,0
648,Delhi,Female,77,4,1683784.891,2,1,256517,0
422,Bengaluru,Male,44,6,1616515.903,2,1,515708,0
527,Delhi,Female,57,8,1202772.659,2,0,244128,0
476,Delhi,Male,53,4,0,4,0,278720,0
432,Mumbai,Male,85,2,2508964.376,4,1,166367,0
564,Delhi,Male,56,3,2072196.302,2,1,495188,0
452,Mumbai,Female,82,4,1524721.224,2,0,119203,1
466,Bengaluru,Male,27,4,1680190.314,2,0,410468,1
424,Delhi,Male,38,6,768436.9035,2,1,55466,1
569,Bengaluru,Female,53,7,2197133.364,2,1,293660,0
584,Bengaluru,Female,36,6,1250586.592,2,0,322866,0
384,Bengaluru,Female,31,7,1244521.332,2,0,496526,0
602,Bengaluru,Male,42,8,0,4,1,200626,0
647,Bengaluru,Male,41,1,2074599.281,2,1,370944,0
397,Bengaluru,Male,38,2,0,4,1,496653,0
543,Mumbai,Female,35,0,1265975.075,2,1,56333,0
531,Bengaluru,Male,47,1,0,4,1,346741,0
574,Mumbai,Male,42,3,1363933.117,2,1,99514,1
426,Mumbai,Female,48,0,1515777.201,2,0,335040,1
505,Mumbai,Male,32,2,1221269.197,4,1,452779,0
435,Delhi,Male,61,6,1450576.898,2,1,305278,0
482,Bengaluru,Female,42,4,3215096.356,2,0,483294,0
620,Delhi,Male,18,5,0,4,1,152062,0
521,Bengaluru,Male,34,8,1846951.228,2,1,133268,0
556,Bengaluru,Male,39,5,2729662.061,4,1,104050,0
502,Bengaluru,Male,24,4,1819980.924,4,1,249860,0
553,Bengaluru,Male,36,5,0,4,1,268548,0
472,Delhi,Female,80,7,1626463.003,2,1,259402,0
692,Mumbai,Male,57,8,1769930.979,2,0,73463,1
457,Bengaluru,Female,20,4,0,2,1,101217,0
451,Mumbai,Female,51,4,1203896.048,2,0,68451,0
599,Delhi,Male,30,2,0,4,1,321743,0
510,Bengaluru,Female,53,5,2104906.316,2,0,96717,1
496,Bengaluru,Male,39,2,2004819.069,2,1,383579,0
421,Mumbai,Female,67,0,1351027.267,2,1,149804,1
558,Mumbai,Male,44,2,1105583.861,5,0,27775,1
565,Mumbai,Female,42,1,1137932.39,4,1,274904,0
552,Bengaluru,Female,27,3,0,4,1,13670,0
493,Delhi,Female,32,7,2593782.564,4,1,5246,0
414,Bengaluru,Male,34,6,0,4,1,16777,0
618,Delhi,Male,36,1,1496607.943,4,0,429224,0
453,Bengaluru,Male,69,4,2041990.903,2,1,430197,1
511,Mumbai,Female,47,4,2621130.042,4,1,353735,0
585,Bengaluru,Male,42,8,1228214.737,2,1,70698,1
428,Delhi,Female,44,2,0,4,0,158941,0
381,Bengaluru,Female,22,2,0,4,1,77056,0
480,Bengaluru,Female,45,8,0,4,1,286945,0
524,Mumbai,Male,53,7,1300569.588,4,0,407489,0
595,Mumbai,Female,42,3,1476317.408,2,0,473221,1
540,Mumbai,Female,42,6,1929821.914,4,0,483546,0
600,Bengaluru,Female,45,4,0,4,1,313408,0
508,Bengaluru,Male,54,3,739029.6067,2,1,460300,1
559,Mumbai,Female,39,1,1613375.683,4,1,406968,0
653,Mumbai,Female,42,8,1454821.48,2,0,328186,0
592,Mumbai,Male,36,8,2049192.106,4,1,467866,0
515,Delhi,Female,50,8,0,2,0,217566,0
579,Bengaluru,Female,38,1,0,4,1,534412,0
519,Delhi,Female,39,1,0,4,1,453089,0
479,Mumbai,Male,41,8,1872894.976,4,1,373522,0
502,Bengaluru,Male,39,4,0,4,0,35800,0
425,Mumbai,Female,26,1,1387485.581,2,1,462166,0
596,Bengaluru,Female,27,6,0,4,1,422935,0
398,Delhi,Female,75,4,0,4,1,524458,0
464,Bengaluru,Male,80,5,1903305.375,2,1,123880,0
450,Mumbai,Female,39,2,2195093.845,4,1,119567,0
488,Delhi,Female,41,4,0,4,1,393538,0
584,Bengaluru,Male,42,6,0,4,1,150966,0
533,Bengaluru,Male,44,5,0,2,1,516841,0
466,Bengaluru,Male,23,2,0,2,1,336902,0
651,Bengaluru,Male,47,3,842127.737,4,1,363199,0
557,Bengaluru,Male,38,5,0,4,1,358723,0
443,Delhi,Female,22,3,708992.1478,2,0,302252,0
683,Bengaluru,Male,51,6,0,4,1,249076,0
616,Delhi,Female,53,4,1881583.581,4,1,434909,0
470,Mumbai,Female,38,7,1997540.814,4,1,182695,0
653,Bengaluru,Male,79,3,1095107.363,2,1,108152,1
462,Delhi,Male,28,1,1467131.119,2,0,124838,0
500,Mumbai,Male,45,7,1627736.75,2,1,350835,1
545,Mumbai,Male,36,8,968661.721,4,0,542535,0
473,Bengaluru,Female,42,6,0,4,1,203627,0
687,Bengaluru,Female,36,7,2300051.598,2,1,412798,0
649,Bengaluru,Female,30,3,0,4,1,6317,0
593,Bengaluru,Male,35,6,349098.1061,2,0,491062,0
463,Delhi,Female,39,3,1477776.025,2,0,258885,0
544,Bengaluru,Female,50,7,2729740.211,2,1,90142,1
485,Bengaluru,Female,41,2,0,4,1,33063,0
379,Mumbai,Female,24,5,2148832.45,2,1,524319,0
509,Delhi,Male,27,7,2017339.16,5,0,286319,1
511,Bengaluru,Female,38,4,2197922.078,4,1,345748,0
453,Delhi,Female,44,7,0,4,0,1144,1
536,Bengaluru,Male,44,3,0,4,1,434410,0
492,Delhi,Male,39,6,1993990.041,2,1,158382,0
557,Delhi,Female,48,2,1524148.696,4,0,329561,0
605,Mumbai,Female,87,2,1728164.689,2,1,264120,1
553,Bengaluru,Female,34,8,0,4,1,99033,0
519,Bengaluru,Male,59,8,1837886.016,2,1,130634,0
678,Bengaluru,Female,57,2,0,4,1,499330,0
463,Bengaluru,Female,39,8,1603063.737,2,1,530964,0
670,Mumbai,Male,67,4,1610253.961,2,0,359630,1
362,Bengaluru,Male,36,6,0,4,1,335975,0
337,Bengaluru,Female,44,7,0,2,0,212779,1
546,Mumbai,Male,59,8,1473535.266,4,0,209251,0
653,Bengaluru,Female,31,8,1651580.129,2,1,368397,0
553,Delhi,Female,36,4,1144762.408,2,1,3215,0
492,Bengaluru,Female,45,5,1383242.573,2,0,26416,0
692,Mumbai,Female,51,0,1340353.861,5,1,504253,1
506,Delhi,Female,41,8,0,4,1,287280,0
674,Bengaluru,Female,42,4,0,4,1,259862,0
561,Mumbai,Female,53,8,1211134.323,4,0,96833,0
638,Delhi,Female,59,6,0,4,1,500322,0
554,Mumbai,Female,34,4,1163812.89,4,0,132134,0
448,Bengaluru,Female,39,6,1690488.371,4,0,238194,0
632,Bengaluru,Female,41,6,0,2,1,291717,0
414,Bengaluru,Male,26,2,1386893.173,2,0,132053,0
522,Bengaluru,Male,50,5,0,4,0,331901,0
440,Bengaluru,Male,34,6,0,2,0,501532,1
356,Bengaluru,Male,51,5,0,2,1,406403,1
435,Bengaluru,Male,50,8,1950391.198,2,0,34203,1
412,Mumbai,Male,48,3,590324.8274,2,1,11057,0
512,Delhi,Female,45,4,0,4,0,319871,0
517,Bengaluru,Female,50,1,1984864.124,4,0,450312,0
312,Delhi,Male,59,7,1140087.918,2,0,377282,1
403,Bengaluru,Male,47,1,1870157.196,4,1,412950,0
553,Mumbai,Female,75,7,1625273.598,4,1,238389,0
520,Bengaluru,Female,42,4,1177018.746,2,0,475053,0
581,Delhi,Female,31,8,0,4,1,353967,0
620,Bengaluru,Female,39,8,0,4,1,118021,0
550,Delhi,Male,32,4,0,4,0,490614,0
526,Mumbai,Male,74,5,1054286.199,2,1,38115,1
533,Delhi,Female,42,7,2287745.927,4,0,208938,0
603,Bengaluru,Female,65,1,2425434.231,4,0,59823,1
499,Delhi,Female,53,8,1213582.994,2,1,129592,0
660,Bengaluru,Female,34,6,1491421.308,2,1,499671,0
520,Bengaluru,Male,34,3,1179720.606,2,0,57465,0
629,Delhi,Female,42,2,1255660.588,4,1,488427,0
642,Bengaluru,Male,28,7,705093.9993,2,1,217703,0
621,Bengaluru,Female,91,1,2031933.447,4,0,291198,0
452,Bengaluru,Female,47,8,1865519.218,2,1,289656,0
474,Bengaluru,Male,31,8,0,4,1,304906,0
392,Bengaluru,Female,53,8,2500582.934,2,1,179461,1
453,Bengaluru,Male,28,2,0,4,0,12323,0
634,Bengaluru,Female,98,3,0,4,1,402470,1
600,Delhi,Female,44,4,2550654.449,2,0,52697,0
487,Bengaluru,Male,51,4,0,2,1,466724,0
572,Bengaluru,Male,36,7,2787249.757,2,1,219180,0
567,Bengaluru,Female,41,6,0,4,1,204832,0
579,Bengaluru,Male,32,1,1044566.961,2,1,486632,0
505,Bengaluru,Male,96,3,1019691.899,4,1,91375,1
446,Mumbai,Female,35,2,1189494.453,2,1,153068,0
487,Bengaluru,Female,28,4,0,4,1,83693,0
531,Mumbai,Female,34,8,1924515.958,2,1,229269,0
614,Bengaluru,Male,57,1,2691557.171,2,1,75178,0
557,Bengaluru,Female,36,5,0,2,1,160167,0
578,Bengaluru,Female,54,1,0,4,1,99058,0
643,Delhi,Male,56,8,0,2,0,40221,1
618,Bengaluru,Female,48,8,0,4,0,521375,0
451,Mumbai,Male,64,6,1295455.807,2,0,492617,1
633,Bengaluru,Female,50,5,0,4,1,290964,0
446,Bengaluru,Male,35,2,2447783.755,2,1,515319,1
552,Bengaluru,Male,48,1,1926639.612,2,1,538714,1
541,Mumbai,Female,26,4,2106041.762,4,1,96776,0
562,Bengaluru,Female,48,2,0,2,1,155763,1
551,Bengaluru,Male,41,6,0,2,1,129646,0
442,Bengaluru,Male,38,7,0,4,0,398926,0
618,Mumbai,Female,32,4,1233678.045,2,0,23820,0
639,Bengaluru,Male,47,3,0,4,1,265307,0
598,Mumbai,Male,51,8,1186701.566,2,0,505692,1
521,Mumbai,Male,103,2,1474999.323,2,1,93512,0
457,Bengaluru,Female,59,3,1086852.015,2,1,446914,0
529,Delhi,Female,80,1,2094586.867,2,0,227327,0
529,Mumbai,Female,23,4,1110831.343,4,1,189201,0
631,Delhi,Female,31,8,0,4,1,186704,0
537,Bengaluru,Male,34,5,2445512.49,2,0,124494,0
362,Mumbai,Male,59,6,2371260.39,2,1,45607,1
444,Mumbai,Male,75,3,1307520.042,7,1,353116,1
692,Delhi,Female,32,2,0,4,0,76544,0
581,Delhi,Female,19,3,0,4,0,412253,0
439,Bengaluru,Male,57,2,1649414.943,4,1,457360,1
542,Bengaluru,Male,34,2,895832.738,2,0,11098,0
569,Bengaluru,Female,32,8,0,2,1,296347,0
547,Bengaluru,Male,67,6,0,2,1,375112,0
401,Bengaluru,Male,56,4,0,4,1,5227,0
517,Bengaluru,Female,51,8,1564224.97,4,0,490827,0
437,Bengaluru,Female,30,0,1035354.63,4,1,520131,0
451,Bengaluru,Male,53,8,1794509.365,4,0,315332,0
544,Bengaluru,Male,36,8,0,4,0,293769,0
527,Delhi,Male,61,8,0,4,1,437925,1
489,Bengaluru,Female,56,2,1202003.718,2,1,89549,1
559,Bengaluru,Female,39,7,0,4,1,28314,0
431,Delhi,Female,38,8,0,2,1,255376,0
467,Delhi,Female,38,4,0,4,0,77455,0
392,Mumbai,Female,54,6,2155036.658,2,1,199033,1
608,Bengaluru,Female,48,4,0,4,1,62332,0
557,Bengaluru,Female,39,5,1795485.068,2,1,238968,0
596,Bengaluru,Female,50,8,2050876.051,2,0,465675,0
635,Bengaluru,Male,44,3,1667287.878,4,1,173210,0
509,Bengaluru,Female,22,8,0,4,1,430355,0
527,Bengaluru,Male,31,0,1178215.101,4,1,451301,0
403,Mumbai,Male,38,8,1480913.291,2,1,318011,1
530,Mumbai,Female,27,4,1989622.89,2,0,388409,0
465,Bengaluru,Female,48,7,0,2,1,174627,0
454,Bengaluru,Male,48,5,0,2,1,393401,1
692,Bengaluru,Female,51,4,2243300.329,2,1,383774,0
439,Bengaluru,Female,45,3,1852072.664,4,1,404571,0
468,Bengaluru,Female,41,6,0,2,1,153072,1
453,Bengaluru,Male,47,7,0,4,1,170179,0
418,Bengaluru,Female,31,8,0,4,0,69907,0
531,Bengaluru,Male,38,5,1165331.077,4,1,285853,0
502,Delhi,Male,54,1,0,2,1,392614,0
480,Bengaluru,Female,24,6,1635034.697,2,1,161051,0
440,Mumbai,Female,47,6,1138570.892,4,1,134426,0
692,Mumbai,Male,39,2,915523.5656,2,0,34631,1
644,Bengaluru,Male,50,2,0,4,1,253885,0
473,Mumbai,Female,48,2,1659996.379,4,1,121118,0
533,Bengaluru,Male,62,8,0,7,1,491166,1
500,Bengaluru,Female,41,5,0,2,1,74008,1
517,Bengaluru,Female,28,3,1644763.471,2,1,443607,0
487,Bengaluru,Male,48,1,0,4,1,263216,0
389,Bengaluru,Male,44,4,2437918.084,2,1,141981,1
451,Bengaluru,Female,45,2,1690358.259,2,1,474532,0
615,Mumbai,Female,48,5,2025098.669,2,0,138150,1
587,Bengaluru,Female,56,5,0,2,1,257320,1
568,Mumbai,Female,70,7,2131873.118,4,1,396138,0
572,Delhi,Female,31,8,0,4,1,138854,0
525,Bengaluru,Female,35,4,0,4,0,267486,0
624,Bengaluru,Female,41,3,0,2,0,178493,0
492,Mumbai,Female,30,8,1424157.381,2,1,90728,0
556,Bengaluru,Female,100,3,1884034.242,2,0,144873,0
544,Bengaluru,Male,51,1,2229169.406,2,1,262924,0
408,Bengaluru,Female,53,4,1902360.321,4,0,205325,0
552,Bengaluru,Female,44,3,0,4,1,182368,0
420,Delhi,Male,34,3,0,4,1,340294,0
622,Bengaluru,Female,48,2,0,4,0,523900,0
644,Bengaluru,Female,41,5,1383227.368,2,1,520487,0
512,Bengaluru,Male,47,8,1821945.703,2,1,481877,1
516,Bengaluru,Female,54,8,0,4,0,48284,0
427,Delhi,Male,57,5,1503954.04,2,1,226099,1
496,Mumbai,Female,44,5,1879776.018,4,0,469691,0
530,Mumbai,Male,54,5,1001454.664,2,1,235270,1
607,Bengaluru,Female,42,2,0,4,1,392329,0
581,Delhi,Female,54,0,1605875.181,2,0,512882,0
567,Bengaluru,Female,39,4,1747810.995,2,1,177464,0
414,Bengaluru,Male,79,6,1923469.868,2,1,354981,0
631,Bengaluru,Male,89,8,0,4,1,185275,0
560,Bengaluru,Male,69,8,0,2,1,523892,1
481,Delhi,Female,31,1,1166969.944,2,1,537984,0
494,Delhi,Female,38,8,1736759.959,2,1,487000,0
453,Bengaluru,Female,41,6,2128531.038,4,1,87798,0
544,Mumbai,Male,56,6,2253244.083,2,1,474135,0
599,Bengaluru,Male,32,8,0,4,1,93649,0
590,Bengaluru,Female,27,5,1184776.805,2,0,366373,0
518,Mumbai,Female,39,7,1991214.832,4,1,232231,0
579,Delhi,Female,57,1,1864771.06,2,1,262257,0
466,Bengaluru,Female,34,2,0,4,1,251949,0
558,Bengaluru,Female,48,4,1676261.189,5,1,292997,1
556,Mumbai,Female,39,4,1953193.291,2,0,73419,0
587,Bengaluru,Female,38,7,0,4,1,365625,0
647,Mumbai,Male,72,8,1117565.663,2,1,80111,1
494,Bengaluru,Male,34,1,1245051.915,2,1,456985,0
460,Mumbai,Male,44,6,1960881.389,4,1,229722,0
511,Bengaluru,Male,62,4,1919849.277,2,0,300311,1
538,Delhi,Female,44,6,1919014.328,2,1,42881,0
488,Delhi,Male,28,5,0,4,1,471338,0
629,Delhi,Female,51,6,1834735.239,2,1,485930,0
380,Mumbai,Female,64,8,1437588.459,4,1,487102,1
665,Bengaluru,Female,77,1,1510596.254,2,1,331027,0
562,Bengaluru,Female,32,8,0,2,1,135880,0
592,Bengaluru,Female,39,4,1803958.212,2,0,391125,0
372,Bengaluru,Male,44,6,2302079.19,2,1,447491,0
559,Bengaluru,Male,39,1,1376488.96,4,1,131297,0
510,Mumbai,Female,30,4,773612.3632,2,1,357562,0
463,Delhi,Male,32,3,1858555.897,2,1,91046,0
653,Bengaluru,Male,47,5,2320830.509,2,1,33777,0
488,Mumbai,Male,31,5,821084.9656,4,1,263165,0
458,Bengaluru,Male,35,0,2012323.18,2,1,524965,1
575,Bengaluru,Female,42,1,0,4,0,16537,0
518,Bengaluru,Female,41,2,2088146.874,2,1,196427,0
626,Mumbai,Female,51,4,1367292.812,4,1,239839,0
480,Delhi,Male,31,2,2346454.832,4,1,335597,0
464,Bengaluru,Male,17,4,942610.2541,2,1,196753,0
665,Bengaluru,Male,42,5,917562.1906,4,1,221889,0
514,Bengaluru,Female,36,6,0,2,1,159029,1
605,Bengaluru,Male,45,7,0,2,1,258267,0
530,Mumbai,Male,39,1,2287604.226,5,1,81054,1
553,Mumbai,Male,50,6,1295786.894,2,1,248115,1
388,Mumbai,Male,24,2,1138037.539,4,0,445771,1
601,Mumbai,Female,47,4,2026531.41,5,1,164492,1
535,Delhi,Female,41,7,0,4,0,339374,0
470,Delhi,Female,59,5,2585268.093,2,1,530379,0
498,Bengaluru,Male,44,6,1374281.014,2,1,530167,0
566,Delhi,Female,48,8,1653420.487,2,0,524453,0
616,Bengaluru,Female,31,7,1700477.059,2,1,212254,0
459,Mumbai,Male,32,0,1220338.826,4,0,367619,0
477,Delhi,Male,36,6,0,4,1,461009,0
477,Mumbai,Male,41,4,1263662.381,2,1,531728,1
601,Delhi,Female,47,1,1359217.253,2,1,529669,0
414,Bengaluru,Female,61,6,1568440.596,4,1,207702,0
424,Bengaluru,Female,22,4,0,4,1,273514,0
495,Bengaluru,Male,48,4,0,4,1,198535,0
674,Delhi,Male,27,7,1227973.326,4,1,52946,0
643,Delhi,Female,56,2,1718462.574,4,1,493968,0
639,Bengaluru,Male,38,8,762389.2361,2,1,187954,0
539,Bengaluru,Male,41,4,2346060.865,4,1,380485,1
630,Bengaluru,Male,50,3,1828368.425,2,0,546094,0
487,Bengaluru,Male,51,4,0,5,1,275964,1
519,Mumbai,Female,82,4,1343691.238,4,1,203409,0
480,Bengaluru,Female,35,8,0,4,1,380534,0
525,Mumbai,Male,42,2,1813605.66,4,0,420292,0
514,Bengaluru,Female,39,7,1681822.563,2,1,216849,0
464,Bengaluru,Female,32,2,1719163.085,2,1,131382,0
459,Bengaluru,Male,36,4,1796769.473,2,1,173076,0
529,Mumbai,Female,38,4,1908317.289,2,1,30896,0
401,Bengaluru,Male,41,4,2018352.161,4,1,153685,0
462,Bengaluru,Female,30,4,1955710.186,4,1,508211,0
489,Bengaluru,Male,42,4,0,2,0,56739,0
618,Bengaluru,Male,54,7,0,4,1,271933,0
527,Mumbai,Male,22,3,1173733.489,4,0,170098,0
659,Bengaluru,Male,44,8,2098102.134,2,1,255522,0
596,Mumbai,Female,59,6,989482.2928,2,1,65374,0
451,Delhi,Female,27,7,2026592.003,2,1,487599,0
654,Delhi,Female,36,6,851595.4744,2,0,269747,0
531,Bengaluru,Female,64,6,0,4,0,119173,0
647,Bengaluru,Female,35,2,1482637.083,2,1,543357,0
408,Bengaluru,Male,47,2,0,4,0,388912,0
692,Mumbai,Male,32,7,2128498.877,2,1,148476,0
633,Mumbai,Male,54,1,2259479.566,4,1,478188,0
527,Delhi,Female,50,2,1186516.708,4,1,244186,0
428,Delhi,Female,89,6,1730022.517,4,1,433897,0
437,Delhi,Male,44,1,0,4,0,112975,0
535,Bengaluru,Female,50,7,1250533.651,2,0,284298,1
566,Mumbai,Male,67,7,1131181.152,2,0,192175,1
562,Delhi,Female,39,5,0,4,0,487796,0
505,Delhi,Female,53,7,0,4,1,42817,0
489,Delhi,Female,30,5,0,4,1,40181,0
598,Bengaluru,Female,51,8,1658194.813,2,1,200199,0
574,Mumbai,Male,45,7,1411128.56,2,0,18422,0
490,Mumbai,Male,50,5,2192045.55,2,1,361348,0
497,Mumbai,Male,41,8,1257232.508,2,1,439876,0
563,Bengaluru,Male,34,2,0,4,1,251597,1
634,Delhi,Male,44,6,0,4,1,379585,0
518,Mumbai,Male,45,3,1359487.909,2,1,242178,1
413,Delhi,Male,31,5,0,4,0,259685,0
548,Bengaluru,Male,51,4,2367288.945,2,1,402735,1
588,Bengaluru,Male,39,0,0,4,0,167928,0
525,Delhi,Male,20,1,0,4,0,78705,0
538,Mumbai,Male,57,0,1356189.493,2,0,515978,1
692,Bengaluru,Female,47,7,1249423.113,2,1,166614,0
478,Delhi,Female,48,7,977427.2529,2,1,4269,0
558,Mumbai,Female,27,1,586034.0119,2,1,216967,0
636,Mumbai,Male,100,4,2018337.689,2,1,7140,1
523,Delhi,Female,38,5,0,4,1,317948,0
479,Mumbai,Female,39,3,1274059.246,2,1,258912,0
527,Delhi,Female,57,4,1293883.493,4,1,431144,0
409,Delhi,Female,26,6,0,2,0,528354,0
399,Mumbai,Female,36,4,1148337.141,4,0,296761,0
501,Mumbai,Female,54,3,1921155.251,4,0,176247,0
483,Mumbai,Male,45,7,2066557.662,2,1,74728,1
615,Delhi,Female,32,2,1956099.341,2,0,20699,0
651,Delhi,Female,44,8,0,2,1,215747,0
556,Bengaluru,Female,26,4,0,4,1,418369,0
490,Delhi,Female,32,8,1423853.681,4,0,279836,0
461,Bengaluru,Male,39,4,2331622.02,4,1,350226,0
561,Mumbai,Female,51,2,2339002.388,2,0,327807,1
640,Bengaluru,Female,26,4,0,4,1,129616,0
491,Bengaluru,Female,34,1,1690936.493,2,1,299041,0
404,Bengaluru,Male,48,1,2513960.958,4,1,499577,0
610,Delhi,Female,22,3,1555637.21,2,1,352462,1
473,Delhi,Female,38,1,0,4,0,222407,0
567,Bengaluru,Male,44,1,2626708.974,2,1,135632,0
402,Delhi,Female,91,4,0,4,1,235326,0
565,Mumbai,Female,34,4,1901284.471,4,1,71556,0
468,Bengaluru,Male,69,8,734740.9078,2,1,395608,0
483,Bengaluru,Female,39,2,0,4,1,283521,0
491,Mumbai,Female,56,4,1188143.033,4,1,236148,0
586,Bengaluru,Female,98,4,2646786.299,4,1,541635,0
480,Delhi,Female,22,6,1615460.456,2,1,441808,0
589,Bengaluru,Female,32,8,0,4,1,148679,0
605,Bengaluru,Male,56,8,0,2,1,310797,0
538,Mumbai,Male,39,4,2054744.291,4,0,311402,0
